title;ref;price
"Видовая квартира ЖК ""РОДНИКИ"". Дом сдан. Без комиссии!";"https://www.olx.ua/obyavlenie/vidovaya-kvartira-zhk-rodniki-dom-sdan-bez-komissii-IDLsVu7.html#144499b61c;promoted";909 058 грн.
Аренда 2 к кв-ры  м Масельского от собственника!Без комиссии агенства!;https://www.olx.ua/obyavlenie/arenda-2-k-kv-ry-m-maselskogo-ot-sobstvennika-bez-komissii-agenstva-IDLsmZY.html#144499b61c;4 800 грн.
Продам 1-комнатную с кап. ремонтом в ЖК Мира-2. z1 (7);https://www.olx.ua/obyavlenie/prodam-1-komnatnuyu-s-kap-remontom-v-zhk-mira-2-z1-7-IDLmW3C.html#144499b61c;1 019 246 грн.
Продам двухкомнатную квартиру уникальная планировка двухсторонняя;https://www.olx.ua/obyavlenie/prodam-dvuhkomnatnuyu-kvartiru-unikalnaya-planirovka-dvuhstoronnyaya-IDKVwL5.html#144499b61c;964 152 грн.
Сдам комнату в коммуналке ХТЗ;"https://www.olx.ua/obyavlenie/sdam-komnatu-v-kommunalke-htz-IDL6DK0.html#144499b61c;promoted";2 500 грн.
Сдам в аренду 2х комн. новострой;"https://www.olx.ua/obyavlenie/sdam-v-arendu-2h-komn-novostroy-IDLybbI.html#80004b8b3a;promoted";13 774 грн.
2к, м. Восстания (Защитников Укр.), Московский пр., пл. Руднева 104347;"https://www.olx.ua/obyavlenie/2k-m-vosstaniya-zaschitnikov-ukr-moskovskiy-pr-pl-rudneva-104347-IDLt5TE.html#80004b8b3a;promoted";964 152 грн.
2к кв. в сталинке на Московском просп, 5мин от м.Защитник;"https://www.olx.ua/obyavlenie/2k-kv-v-stalinke-na-moskovskom-prosp-5min-ot-m-zaschitnik-IDK5x17.html#80004b8b3a;promoted";1 818 115 грн.
Сдам однокомнатную квартиру, у метро Героев Труда;"https://www.olx.ua/obyavlenie/sdam-odnokomnatnuyu-kvartiru-u-metro-geroev-truda-IDJ4YcX.html#80004b8b3a;promoted";10 000 грн.
3-комн(3+1) с рем., кух.мебелью и техникой в заселенном ЖК Победы, 85;"https://www.olx.ua/obyavlenie/3-komn3-1-s-rem-kuh-mebelyu-i-tehnikoy-v-zaselennom-zhk-pobedy-85-IDKDPvd.html#80004b8b3a;promoted";2 892 456 грн.
Продам 1-комнатную с кап. ремонтом в ЖК Мира-2. z1 (7);https://www.olx.ua/obyavlenie/prodam-1-komnatnuyu-s-kap-remontom-v-zhk-mira-2-z1-7-IDLmW3C.html#80004b8b3a;1 019 246 грн.
Продам двухкомнатную квартиру уникальная планировка двухсторонняя;https://www.olx.ua/obyavlenie/prodam-dvuhkomnatnuyu-kvartiru-unikalnaya-planirovka-dvuhstoronnyaya-IDKVwL5.html#80004b8b3a;964 152 грн.
Сдам комнату в коммуналке ХТЗ;"https://www.olx.ua/obyavlenie/sdam-komnatu-v-kommunalke-htz-IDL6DK0.html#80004b8b3a;promoted";2 500 грн.
Продам 1 студию в жилом доме Воробьевы горы на Полях;https://www.olx.ua/obyavlenie/prodam-1-studiyu-v-zhilom-dome-vorobevy-gory-na-polyah-IDIWw6R.html#80004b8b3a;466 925 грн.
Сдам 1 комн.кв. м.Индустриальная 5 мин пешком;https://www.olx.ua/obyavlenie/sdam-1-komn-kv-m-industrialnaya-5-min-peshkom-IDLrCNU.html#80004b8b3a;6 000 грн.
Сдам свою 3х комн квартиру;"https://www.olx.ua/obyavlenie/sdam-svoyu-3h-komn-kvartiru-IDKNu5w.html#80004b8b3a;promoted";8 500 грн.
"100%НАДЕЖНО! ЖК""Мира"" Продажа 1комн.квартиры S=48м2 от Новострой-GS";https://www.olx.ua/obyavlenie/100-nadezhno-zhk-mira-prodazha-1komn-kvartiry-s48m2-ot-novostroy-gs-IDLmUEM.html#80004b8b3a;743 747 грн.
Квартира ищет покупателя! 3-х комн. кв, Салтовка;https://www.olx.ua/obyavlenie/kvartira-ischet-pokupatelya-3-h-komn-kv-saltovka-IDLbUvC.html#80004b8b3a;966 907 грн.
1к. в 16-этажке м. Дворец спорта.;https://www.olx.ua/obyavlenie/1k-v-16-etazhke-m-dvorets-sporta-IDJSZTL.html#80004b8b3a;5 000 грн.
сдам свою 1 комн. квартиру, м. Держпром, ул. Данилевского, д. 33;"https://www.olx.ua/obyavlenie/sdam-svoyu-1-komn-kvartiru-m-derzhprom-ul-danilevskogo-d-33-IDJrSsP.html#80004b8b3a;promoted";7 000 грн.
"Продам 1 ком. квартиру ЖК ""Млечный Путь"" Центр м. Пушкинская";https://www.olx.ua/obyavlenie/prodam-1-kom-kvartiru-zhk-mlechnyy-put-tsentr-m-pushkinskaya-IDKMXvh.html#80004b8b3a;1 707 926 грн.
"ЖК""Мира"" ДОМ СДАН! 100% НАДЕЖНО! Продам 1комн.квартиру от Новострой-GS";https://www.olx.ua/obyavlenie/zhk-mira-dom-sdan-100-nadezhno-prodam-1komn-kvartiru-ot-novostroy-gs-IDLmUdN.html#80004b8b3a;578 491 грн.
Вид на лес! 1к S 38м в новострое ЖК Победа.Алексеевка.Q;"https://www.olx.ua/obyavlenie/vid-na-les-1k-s-38m-v-novostroe-zhk-pobeda-alekseevka-q-IDLiGI4.html#80004b8b3a;promoted";830 000 грн.
Сдам 2 комнаты в доме на Барабашова;https://www.olx.ua/obyavlenie/sdam-2-komnaty-v-dome-na-barabashova-IDLzjZo.html#80004b8b3a;3 000 грн.
"36000$ ЖК""Мира"" 100%НАДЕЖНО! Продам 2к.квартиру S=68м2 от Новострой-GS";https://www.olx.ua/obyavlenie/36000-zhk-mira-100-nadezhno-prodam-2k-kvartiru-s68m2-ot-novostroy-gs-IDLmTYQ.html#80004b8b3a;991 699 грн.
Срочно продам 2х из. кв , кирпичном доме, 2/9 на Салтовке , общ. пл 48;"https://www.olx.ua/obyavlenie/srochno-prodam-2h-iz-kv-kirpichnom-dome-2-9-na-saltovke-obsch-pl-48-IDLdOze.html#80004b8b3a;promoted";1 239 624 грн.
1 комн. квартира в Харькове сдается на длительный срок 3500гр в месяц;https://www.olx.ua/obyavlenie/1-komn-kvartira-v-harkove-sdaetsya-na-dlitelnyy-srok-3500gr-v-mesyats-IDHU7T9.html#80004b8b3a;3 500 грн.
Аренда 2к квартиры в новострое на Алексеевке;https://www.olx.ua/obyavlenie/arenda-2k-kvartiry-v-novostroe-na-alekseevke-IDLrBOY.html#80004b8b3a;13 500 грн.
Продам однокомнатную квартиру в Новострое;https://www.olx.ua/obyavlenie/prodam-odnokomnatnuyu-kvartiru-v-novostroe-IDC69a3.html#80004b8b3a;1 151 473 грн.
Продам новую стильную 2к. квартиру;https://www.olx.ua/obyavlenie/prodam-novuyu-stilnuyu-2k-kvartiru-IDC64H6.html#80004b8b3a;1 779 549 грн.
Продам 3х ком квартиру в современном новострое;https://www.olx.ua/obyavlenie/prodam-3h-kom-kvartiru-v-sovremennom-novostroe-IDC65BN.html#80004b8b3a;2 774 003 грн.
Парк Горького. Своя большая 2-комн. Первая сдача. Никто не жил.;"https://www.olx.ua/obyavlenie/park-gorkogo-svoya-bolshaya-2-komn-pervaya-sdacha-nikto-ne-zhil-IDLoEdq.html#80004b8b3a;promoted";20 660 грн.
Отличная квартира,лучший район города!;https://www.olx.ua/obyavlenie/otlichnaya-kvartira-luchshiy-rayon-goroda-IDC63TO.html#80004b8b3a;1 151 473 грн.
Продам комнату 16м2 в блоке с ремонтом на Н.Домах возле метро. z1 (7);https://www.olx.ua/obyavlenie/prodam-komnatu-16m2-v-bloke-s-remontom-na-n-domah-vozle-metro-z1-7-IDKRX5C.html#80004b8b3a;272 717 грн.
Сдам гостинку на Соича;"https://www.olx.ua/obyavlenie/sdam-gostinku-na-soicha-IDLshAb.html#80004b8b3a;promoted";3 400 грн.
Продам комнату 12м2 в блоке с ремонтом на Н.Домах возле метро. z1 (7);https://www.olx.ua/obyavlenie/prodam-komnatu-12m2-v-bloke-s-remontom-na-n-domah-vozle-metro-z1-7-IDKRXd7.html#80004b8b3a;247 925 грн.
Продам комнату в блоке на Н.Домах возле метро. z1 (7);https://www.olx.ua/obyavlenie/prodam-komnatu-v-bloke-na-n-domah-vozle-metro-z1-7-IDKRXHj.html#80004b8b3a;220 378 грн.
"30000$ ВИД НА ЛЕС! ЖК ""Победы"" Продам 1к.квартиру 41м2 от Новострой-GS";https://www.olx.ua/obyavlenie/30000-vid-na-les-zhk-pobedy-prodam-1k-kvartiru-41m2-ot-novostroy-gs-IDLmTwD.html#80004b8b3a;826 416 грн.
Сдам 2х к квартира Залютино ! Холодная гора 10 мин.тр-т !;https://www.olx.ua/obyavlenie/sdam-2h-k-kvartira-zalyutino-holodnaya-gora-10-min-tr-t-IDLzjpu.html#80004b8b3a;6 000 грн.
"ЖК ""Воробьевы горы на полях"" - решение семейного квартирного вопроса!";https://www.olx.ua/obyavlenie/zhk-vorobevy-gory-na-polyah-reshenie-semeynogo-kvartirnogo-voprosa-IDC6a5Y.html#80004b8b3a;1 099 133 грн.
Алексеевка! Ремонт! Продам 2 ком квартиру 45 м2 возле метро Победа. BM;https://www.olx.ua/obyavlenie/alekseevka-remont-prodam-2-kom-kvartiru-45-m2-vozle-metro-pobeda-bm-IDLzjyG.html#80004b8b3a;1 515 096 грн.
Продам 5 комнатную квартиру 143.4 кв. м, Клочковская улица 191а;"https://www.olx.ua/obyavlenie/prodam-5-komnatnuyu-kvartiru-143-4-kv-m-klochkovskaya-ulitsa-191a-IDJzQBv.html#80004b8b3a;promoted";3 085 286 грн.
Сдам смарт квартиру ЖК Птичка от метро Ак.Павлова 7 мин;"https://www.olx.ua/obyavlenie/sdam-smart-kvartiru-zhk-ptichka-ot-metro-ak-pavlova-7-min-IDLuG6M.html#80004b8b3a;promoted";6 000 грн.
"СРОЧНО! ЖК""Победы"" пр.Победы Продам 2к.квартиру S=60м2 от Новострой-GS";https://www.olx.ua/obyavlenie/srochno-zhk-pobedy-pr-pobedy-prodam-2k-kvartiru-s60m2-ot-novostroy-gs-IDLmT4Q.html#80004b8b3a;1 088 114 грн.
Продам квартиру. Новострой;https://www.olx.ua/obyavlenie/prodam-kvartiru-novostroy-IDyQvlI.html#80004b8b3a;1 099 133 грн.
Продам огромную 1 комнатную квартиру 48.5. кв.м. ЖК Мира 2;https://www.olx.ua/obyavlenie/prodam-ogromnuyu-1-komnatnuyu-kvartiru-48-5-kv-m-zhk-mira-2-IDLrB4U.html#80004b8b3a;895 284 грн.
Сдам свою квартиру на длительный срок !разделение комнат уютно  !;https://www.olx.ua/obyavlenie/sdam-svoyu-kvartiru-na-dlitelnyy-srok-razdelenie-komnat-uyutno-IDLjD03.html#80004b8b3a;6 800 грн.
Продам гостинку метро Южный Вокзал;https://www.olx.ua/obyavlenie/prodam-gostinku-metro-yuzhnyy-vokzal-IDLzj6P.html#80004b8b3a;385 661 грн.
"Аренда 2к. Новострой, м. Бот Сад, ЖК ""Источник""";https://www.olx.ua/obyavlenie/arenda-2k-novostroy-m-bot-sad-zhk-istochnik-IDLmSSz.html#80004b8b3a;17 000 грн.
21500$ ЖК ГИДРОПАРК – УЮТНАЯ, СВЕТЛАЯ 1 Комнатная Квартира 36,91 кв.м.;"https://www.olx.ua/obyavlenie/21500-zhk-gidropark-uyutnaya-svetlaya-1-komnatnaya-kvartira-36-91-kv-m-IDLx9bz.html#b21039b8f7;promoted";592 265 грн.
1 комнатная квартира;"https://www.olx.ua/obyavlenie/1-komnatnaya-kvartira-IDLvxjd.html#b21039b8f7;promoted";964 152 грн.
Аренда 1 к.кв на Алексеевке в новострое.;"https://www.olx.ua/obyavlenie/arenda-1-k-kv-na-alekseevke-v-novostroe-IDLe1Zr.html#b21039b8f7;promoted";8 700 грн.
4х к кв 101 м.кв.с ремонтом, 3 балкона, индивид отопл;"https://www.olx.ua/obyavlenie/4h-k-kv-101-m-kv-s-remontom-3-balkona-individ-otopl-IDKs1t5.html#b21039b8f7;promoted";1 129 435 грн.
Сдам 1к студию в Мануфактре;"https://www.olx.ua/obyavlenie/sdam-1k-studiyu-v-manufaktre-IDL1aRN.html#b21039b8f7;promoted";7 500 грн.
Сдам 1-комнатную квартиру (Новгородская). Новый евроремонт;https://www.olx.ua/obyavlenie/sdam-1-komnatnuyu-kvartiru-novgorodskaya-novyy-evroremont-IDLnydS.html#b21039b8f7;9 642 грн.
"29499$ С ВИДОМ НА ЛЕС! ЖК ""Победы"" Продажа 1к.квартиры от Новострой-GS";https://www.olx.ua/obyavlenie/29499-s-vidom-na-les-zhk-pobedy-prodazha-1k-kvartiry-ot-novostroy-gs-IDLmSIB.html#b21039b8f7;812 615 грн.
Сдам 2-х комнатную квартиру, 5 мин. м.Индустриальная, ул.Библика;https://www.olx.ua/obyavlenie/sdam-2-h-komnatnuyu-kvartiru-5-min-m-industrialnaya-ul-biblika-IDLziN8.html#b21039b8f7;6 000 грн.
Продам 2х ком.кв. в элитном доме, ул. Отакара Яроша, 1 мин м.Ботан.сад;"https://www.olx.ua/obyavlenie/prodam-2h-kom-kv-v-elitnom-dome-ul-otakara-yarosha-1-min-m-botan-sad-IDLqyoM.html#b21039b8f7;promoted";4 875 854 грн.
Продам свою 2 комнатную квартиру на ЖК.  Левада 1 ( м. пр. Гагарино);"https://www.olx.ua/obyavlenie/prodam-svoyu-2-komnatnuyu-kvartiru-na-zhk-levada-1-m-pr-gagarino-IDLkWIe.html#b21039b8f7;promoted";1 735 474 грн.
3-к квартира,61м2,Героев Сталинграда,метро Дворец Спорта,без комиссии;"https://www.olx.ua/obyavlenie/3-k-kvartira-61m2-geroev-stalingrada-metro-dvorets-sporta-bez-komissii-IDLb0J6.html#b21039b8f7;promoted";848 454 грн.
Сдам (собственник) 1 комнатную квартиру - студию ЖК Клеменова Дача;"https://www.olx.ua/obyavlenie/sdam-sobstvennik-1-komnatnuyu-kvartiru-studiyu-zhk-klemenova-dacha-IDJSZQe.html#b21039b8f7;promoted";14 875 грн.
Сдам 4-х комнатную квартиру. Rent an apartment to foreign students;"https://www.olx.ua/obyavlenie/sdam-4-h-komnatnuyu-kvartiru-rent-an-apartment-to-foreign-students-IDJ1UUi.html#b21039b8f7;promoted";19 283 грн.
Продам 1 ком. квартиру в ЖК Журавлевский, м. Киевская, DT;https://www.olx.ua/obyavlenie/prodam-1-kom-kvartiru-v-zhk-zhuravlevskiy-m-kievskaya-dt-IDLrAmZ.html#b21039b8f7;1 256 152 грн.
ХОЗЯИН,сдам квартиру.;https://www.olx.ua/obyavlenie/hozyain-sdam-kvartiru-IDLziee.html#b21039b8f7;5 000 грн.
Продам уютную гостинку 39 м² рядом с метро Масельского;https://www.olx.ua/obyavlenie/prodam-uyutnuyu-gostinku-39-m-ryadom-s-metro-maselskogo-IDLe5fa.html#b21039b8f7;432 491 грн.
Великолепные квартиры от надёжного застройщика!;https://www.olx.ua/obyavlenie/velikolepnye-kvartiry-ot-nadezhnogo-zastroyschika-IDC68ct.html#b21039b8f7;1 779 549 грн.
Сдам 1 комнатную квартиру , метро Масельского 3 минуты пешком.;https://www.olx.ua/obyavlenie/sdam-1-komnatnuyu-kvartiru-metro-maselskogo-3-minuty-peshkom-IDLziqj.html#b21039b8f7;5 700 грн.
Сдам 1 комн квартиру в 520 м/р Салтовка, м Студенческая;https://www.olx.ua/obyavlenie/sdam-1-komn-kvartiru-v-520-m-r-saltovka-m-studencheskaya-IDLmRTj.html#b21039b8f7;7 000 грн.
Сдам однокомнатную квартиру на С.Салтовке;"https://www.olx.ua/obyavlenie/sdam-odnokomnatnuyu-kvartiru-na-s-saltovke-IDLu90Z.html#b21039b8f7;promoted";7 000 грн.
2х комнатная квартира, Одесская пр. Героев Сталинграда 21;"https://www.olx.ua/obyavlenie/2h-komnatnaya-kvartira-odesskaya-pr-geroev-stalingrada-21-IDLss9i.html#b21039b8f7;promoted";743 774 грн.
212088840C3 Продам 2 комнатную квартира Салтовка;"https://www.olx.ua/obyavlenie/212088840c3-prodam-2-komnatnuyu-kvartira-saltovka-IDLvxUy.html#b21039b8f7;promoted";936 605 грн.
ПРОДАМ 1-к квартиру, , ул. Костычева, 17, Харьков;"https://www.olx.ua/obyavlenie/prodam-1-k-kvartiru-ul-kostycheva-17-harkov-IDLkPG5.html#b21039b8f7;promoted";702 454 грн.
СОБСТВЕННИК! Продам 3 х комнатнуую квартиру;https://www.olx.ua/obyavlenie/sobstvennik-prodam-3-h-komnatnuuyu-kvartiru-IDKRU7h.html#b21039b8f7;1 542 643 грн.
Продам 2к кв Салтовка 533  Бучмы капитальный ремонт метро Героев Труда;https://www.olx.ua/obyavlenie/prodam-2k-kv-saltovka-533-buchmy-kapitalnyy-remont-metro-geroev-truda-IDLignS.html#b21039b8f7;881 510 грн.
Эксклюзив АН Лино. Продам 2-к. сталинку рядом с м. Индустриальная;https://www.olx.ua/obyavlenie/eksklyuziv-an-lino-prodam-2-k-stalinku-ryadom-s-m-industrialnaya-IDLmREf.html#b21039b8f7;1 322 266 грн.
Продам свою студийную квартиру;https://www.olx.ua/obyavlenie/prodam-svoyu-studiynuyu-kvartiru-IDHemBR.html#b21039b8f7;482 076 грн.
Продам свою 1 ком квартиру;https://www.olx.ua/obyavlenie/prodam-svoyu-1-kom-kvartiru-IDKUJPV.html#b21039b8f7;482 076 грн.
Квартира для семейного уюта!;https://www.olx.ua/obyavlenie/kvartira-dlya-semeynogo-uyuta-IDC66VQ.html#b21039b8f7;1 099 133 грн.
"Впервые!ЖК ""Гидропарк"",дом №6В! 2 ком.квартира S=63,04м2,этаж 3й! A";"https://www.olx.ua/obyavlenie/vpervye-zhk-gidropark-dom-6v-2-kom-kvartira-s63-04m2-etazh-3y-a-IDLo4NI.html#b21039b8f7;promoted";964 152 грн.
